Unnamed: 0,review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category,sentiment
537162,es_0741053,product_es_0042241,reviewer_es_0550102,4,"Hola, el artículo vino rápido y correctamente en su caja. Pero en menos de un mes se rompió el dispositivo de seguridad y no se podía enchufar nada. Solicite la devolución del dinero, envíe el estropeado y volví a pedir otro sin problemas",servicio posventa,es,electronics,positive
624823,fr_0023153,product_fr_0069936,reviewer_fr_0186517,1,Je n'ai pas reçu cet article !! Je ne pense pas l'avoir commandé ... J'aimerais savoir Merci de me répondre,Pas reçu,fr,book,negative
420451,es_0669653,product_es_0885319,reviewer_es_0172866,1,El producto comprado no llegó en el plazo previsto. La distribución fue muy lenta. Fuera de la época de Navidad.,La distribución fue lenta y llegó muy tarde,es,pc,negative
355676,en_0751516,product_en_0489593,reviewer_en_0504842,4,My daughter loves these with exception that edges kind of get black from rubbing on her jeans.,Four Stars,en,wireless,positive
309644,en_0468495,product_en_0055506,reviewer_en_0734604,3,"Very cheap feeling, good for a little girl maybe. Not for a older teen for sure.","Cheap, good for little kids not teens",en,jewelry,neutral
604867,fr_0057527,product_fr_0247260,reviewer_fr_0542324,1,je n'ai toujours pas la commande,pas reçu,fr,industrial_supplies,negative
654803,fr_0307042,product_fr_0940670,reviewer_fr_0318849,2,"Déçue de ce produit, n’est pas vraiment mat et il est vraiment de mauvaise qualité (J’aurai dû me douter vu le prix). Je ne commanderai plus.",Déçue,fr,beauty,negative
639574,fr_0372843,product_fr_0466288,reviewer_fr_0317602,1,Je mets 1 etoile car il faut en mettre une mais je ne peux pas evaluer cet article car malheureusement je ne l'ai jamais recu. Je suis en attente du remboursement.,Jamais recu,fr,other,negative
714134,fr_0559492,product_fr_0550456,reviewer_fr_0145628,3,"Découpe correcte du haut parleur et appareil photo, mais la taille est trop petite, manque 3 millimetres sur les côtés et la hauteur.",Taillé trop petit,fr,wireless,neutral
631543,fr_0086230,product_fr_0266266,reviewer_fr_0083267,1,Déception totale .la caméra ne fonctionne tout simplement pas malgré tous les essais effectués.elle ne s allume même pas.elle est couteuse aussi,Camera,fr,camera,negative
485128,es_0768498,product_es_0194620,reviewer_es_0966317,3,"Muy comoda para el precio que tiene....falla un poco el color,en la foto sale roja y es algo anaranjado rosita",Mas comoda que la original,es,sports,neutral
26782,de_0427360,product_de_0612906,reviewer_de_0212491,1,Ich war zunächst sehr zufrieden mit dem Rucksack! Leider ist der magnetische Knopf angefallen und jetzt kann ich den Rucksack nicht mehr schließen. Schade!,Knopf abgefallen,de,luggage,negative
971212,ja_0123736,product_ja_0880636,reviewer_ja_0612259,5,キロちゃん死んで尾形が瀕死になり最高に続きが気になる場面で次回に続く。単行本派の人は生殺しです。あと、次の巻の予約、確かに丸裸だけどさぁ笑,キロちゃん死んだ,ja,digital_ebook_purchase,positive
910291,ja_0226624,product_ja_0954430,reviewer_ja_0550512,3,我が家の食器棚にぴったりサイズでした。滑り止めと書いてますが他店の店舗で購入したものよりも滑るような気がします。ちょっと高いところの棚の食器は落ちてこないか少し不安です。,滑り止め？？,ja,home,neutral
1180809,zh_0667924,product_zh_0854293,reviewer_zh_0669871,5,功能强大啊，我都惊呆了，呵呵，真心不错的商品,真心不错,zh,kitchen,positive
92619,de_0507791,product_de_0569917,reviewer_de_0537656,3,Handhabung und Menge nicht überzeugend,Ausbaufähig,de,automotive,neutral
399574,en_0885517,product_en_0500016,reviewer_en_0341317,5,"I love Nora Roberts’ books, some more then others. This was typical of her early writing, lots of romance. Great beach read.",Typical Roberts,en,digital_ebook_purchase,positive
1062987,zh_0927225,product_zh_0792771,reviewer_zh_0264589,2,分开到货，到货后有几包的包装是烂的，里面的纸的边缘部分也是烂的。发票金额也开错了。 不满意，不会再购买。,不满意,zh,office_product,negative
933787,ja_0465334,product_ja_0344658,reviewer_ja_0885896,4,油汚れが綺麗に落ちます。 ただし素手で使用すると、その後皮膚が荒れますので要注意です。,油汚れがよく落ちます。,ja,drugstore,positive
63530,de_0835137,product_de_0774779,reviewer_de_0072364,2,"Produkt ist zwar schön, aber undicht und rinnt.",Bedienung,de,home,negative
315041,en_0556946,product_en_0693615,reviewer_en_0882189,3,looks good.. but drips.. I don't know if it's the way it's built or what but it is irritating...,looks good. works ok,en,home_improvement,neutral
1192489,zh_0090258,product_zh_0623661,reviewer_zh_0483087,5,前五章还好，勉强可以读懂，但从第六章开始没有基础的人基本就像在看天书。只能说，虽然作者努力做到通俗，但内容所限，依然艰深。要对近百年的物理理论有所了解，读起来才比较容易。(反正高中物理不足以应付),没有基础的难以看懂,zh,book,positive
420004,es_0498648,product_es_0695741,reviewer_es_0227037,1,"Calidad paupérrima es un querer y no poder, no ha servido mas de un mes es una pena!!!!","Un mes después de la compra, sale el agua por todos los lados, malisima calidad",es,lawn_and_garden,negative
1174470,zh_0375627,product_zh_0828906,reviewer_zh_0980940,5,清爽不黏腻，味道基本没有，比较喜欢，很好推开,清爽 很适合宝贝,zh,baby_product,positive
133253,de_0270329,product_de_0677160,reviewer_de_0742901,4,"Tut was sie soll, guter Ersatz zur Originalen. Ist nur etwas kantiger anzufassen.",Gut,de,electronics,positive
908672,ja_0074040,product_ja_0202862,reviewer_ja_0878734,3,プラセンタ原液も使用してます。 他社製品と比べたことないので、わかりませんが、つけた翌日のモチモチ感はあります。,なかなかいいかも。,ja,beauty,neutral
1164095,zh_0110349,product_zh_0458135,reviewer_zh_0267167,5,这本书用新的观点来学习与时间相处 难在坚持 应该说：如果不清楚想要什么，那是坚持不下来的,与时间做朋友,zh,digital_ebook_purchase,positive
1075676,zh_0420512,product_zh_0743481,reviewer_zh_0533007,2,为父母买的，上上网看看新闻微信啥的。 屏幕不错，整体制造质量上乘。 1G内存太低，运行非常卡。,价廉物美,zh,pc,negative
385661,en_0429095,product_en_0963308,reviewer_en_0141735,5,Very satisfied and came quickly.,Good quality,en,home,positive
61789,de_0750125,product_de_0627447,reviewer_de_0338186,2,Die Nadeln und Ventile haben auf keinen meiner Standard-Luftpumpen gepasst und ich habe drei davon. Die ganzen Teile rochen stark nach Chemie.,Haben nicht gepasst,de,sports,negative
665796,fr_0562287,product_fr_0925617,reviewer_fr_0275686,2,"Très joli rouge à lèvres, bien mat comme je le voulais, de plus il sent très bon , expédié en avance de plusieurs jours à mon grand bonheur, malheureusement la couleur n est pas du tout la même que sur la photo du coup cela ne donne pas le résultat que je souhaitais, dommage...",Attention à la couleur !,fr,apparel,negative
545949,es_0685150,product_es_0113367,reviewer_es_0391681,4,Mi hijo esta contento y es de grande como esperaba,ERA LO QUE ESPERABA,es,toy,positive
812335,ja_0642501,product_ja_0026866,reviewer_ja_0919706,1,計りとして一番大切な誤差が激しいです。 特に1グラム以下ずつ乗せた時の反応が悪く、ずっと0グラムのままです。 一気に大量に乗せる場合はそれほど問題ありませんが、軽い物を少しずつ乗せて軽量したい場合は使えません。 日本メーカーにした方無難でしょう。,誤差がひどい,ja,home,negative
166596,de_0778084,product_de_0825557,reviewer_de_0231399,5,Hübsche Stifte nichts zu meckern.,Süß und günstig,de,office_product,positive
708904,fr_0228172,product_fr_0727544,reviewer_fr_0039828,3,Pratique pour la cuisson vapeur mais Pas de livre de recettes,Esthétique et compacte,fr,kitchen,neutral
347415,en_0882488,product_en_0952324,reviewer_en_0538209,4,Ideal for my bedroom,Ideal,en,home,positive
186907,de_0961948,product_de_0274491,reviewer_de_0657314,5,"ich hab diese Jacke gekauft, um im Sommer mit dem Motorrad zu fahren.....ich trage sie aber liebend gern auch ohne Moped in der Stadt das Leder ist sehr bequem, die Passform einwandfrei und sie sieht modisch gut aus ich kann sie in den Farben weiß und schwarz bestens empfehlen",sehr schöne Jacke,de,apparel,positive
118064,de_0995919,product_de_0718392,reviewer_de_0287976,3,"Ich habe so viel positives über diese Tücher gehört, leider bin etwas enttäuscht, da es für meine helle Haut NICHTS ist. Einfach orange und egal, wie ich es versucht hat, trotzdem mit Flecken und Streifen. Also, vielleicht für dunklere Haut, aber für meine helle - wirklich nichts... Schade...",Nichts für helle Haut,de,beauty,neutral
710291,fr_0521963,product_fr_0680598,reviewer_fr_0636826,3,"Le produit est magnifique, parfait pour une collection, juste légèrement déçu qu'il n'y ait pas des traces et non de quelque personnage emblématique, il manquer également certain lieux mythique. En dehors de cela la carte reste une reproduction fidèle et magnifique. Ratio qualité prix un peu élevé malgré la qualité du produit etc.. Je trouve cela un peu cher. Je recommande tout de même ce produit.",Jolie produit,fr,toy,neutral
1177162,zh_0121200,product_zh_0295352,reviewer_zh_0931720,5,非常满意，开始担心腿肚子有点小，后来发现，冬天最厚的袜子也能塞下，价格也很美。,满意。,zh,shoes,positive
70866,de_0854734,product_de_0082576,reviewer_de_0132113,2,Preis-Leistung sehr gut. Leider sehr schwer. Kein Schirm den man jeden Tag einfach in der Tasche dabei haben will - ziemlich schwer.,Schwerer Schirm,de,luggage,negative
160734,de_0715263,product_de_0688775,reviewer_de_0319070,5,Lightning Kabel isr sehr robust. Bin sehr zufrieden damit. Das Kabel funktioniert tadelos bei jedem iPhone 5. Sehr anmutend im Aussehen.,Der beste Service,de,electronics,positive
774857,fr_0050693,product_fr_0913767,reviewer_fr_0416023,5,Très simple d'utilisation. Très bon produit. Convient parfaitement à notre famille.,Qualité irréprochable,fr,kitchen,positive
455395,es_0800612,product_es_0463271,reviewer_es_0617344,2,"El macro es un malo, su software es feo y para nada fácil de manejar, si alguien sabe como se pone un bucle infinito en el macro que me lo diga. Por lo demás esta bien. Si necesitas un teclado programable, este NO es tu teclado",Macro,es,pc,negative
446550,es_0954070,product_es_0591497,reviewer_es_0578524,2,"la idea esta bien pero aunque se ve que hay una segunda parte no concreta un fin de esta historia ,le falta esa resolucion",es una historia incompleta,es,book,negative
929590,ja_0286856,product_ja_0317738,reviewer_ja_0389847,4,このお値段で４本入りなので万年筆初心者の入門編として購入しました。 シルバー、グリーン、ブルー、ラベンダーの４色ですが、写真よりかなり発色は薄めです。 ただ、スケルトンのためインクの色はきれいに見ることができます。 ペン先のつぶれや液漏れも無く使用しています。 とても細い文字になるかと思いましたが、思っていたより太め？な感じがします。 書き味は滑らかに滑ります。 初心者すぎてインクの入れ方がわからずネットで調べました。,写真より色が薄めです,ja,office_product,positive
649312,fr_0116325,product_fr_0229623,reviewer_fr_0517857,2,"Produit reçu sans emballage. En tournant, le cd fait du bruit. Le son est bon, mais ce bruit gâche les morceaux.",Trop bruyant,fr,electronics,negative
1058636,zh_0902468,product_zh_0016907,reviewer_zh_0486757,2,还没开始用，但是连USB的插头都没有，直接占用一个点烟器口,没USB线,zh,automotive,negative
538636,es_0428487,product_es_0372051,reviewer_es_0142974,4,Algo incómoda para llevar en el bolsillo trasero. Habrá que domarla. Por lo demás genial tanto en diseño como acabados. Muy práctica.,Fenomenal,es,sports,positive
675914,fr_0144223,product_fr_0219896,reviewer_fr_0735956,2,"En faite il s'agit surtout d'une protection d'écran et non d'un vrai etui, je vais rester avec mon autre étui plus épais avec une languette de fermeture qui manque à celui-ci.",Pas un vrai etui !,fr,wireless,negative
1096298,zh_0579464,product_zh_0481632,reviewer_zh_0591563,3,以真实案例及数据引发对老龄化社会的思考 但是并未给出行之有效的方法 整体比较散 主题偏大,。,zh,book,neutral
356023,en_0418517,product_en_0654979,reviewer_en_0717471,4,I ordered these as a gift for my sister-in-law who only wears ankle socks and loves this particular brand. She seemed very pleased with them as she loves to mix and match; she never wears matching socks and loves all the bold and bright patterns. Thank you!!,Great for mixing and matching,en,apparel,positive
784823,fr_0470319,product_fr_0961664,reviewer_fr_0364809,5,Volets roulants puis caméra ... la domotique facile et efficace,Je peux enfin piloter mes volets roulants,fr,home_improvement,positive
965373,ja_0435380,product_ja_0777456,reviewer_ja_0842640,5,車で使用して、一番いいだな、使用も簡単で、デザインもかっこいい,使用し簡単です,ja,automotive,positive
329312,en_0969548,product_en_0561214,reviewer_en_0072598,4,Great show very funny. Box set is great. Would recommend. The paper case around the plastic case is super loose.,Great show. Would recommend!,en,other,positive
19591,de_0736051,product_de_0090948,reviewer_de_0213239,1,"Sehr schlecht! Habe den Code umgestellt. Danach hat es sich mit meinem neuen Code öffnen gelassen. Als ich nun das erste Mal das Rad absperren wollte, lies es sich mit meinem Code nicht mehr öffnen!",Lässt sich nicht mehr öffnen!,de,sports,negative
114089,de_0474484,product_de_0306199,reviewer_de_0001904,3,"der Schnitt des Kleides ist ziemlich seltsam was den Schritt angeht. Ein falscher Luftstoß und man könnte Dinge von sich versehentlich präsentieren die eigentlich privat bleiben sollten. Daher empfehle ich, dass man eine Shorts oder ein langes top unter dem Kleid tragen sollte. An sich ist das Kleid wirklich sehr schön und ein echter Blickfang.",Eigentlich gut aber ...,de,apparel,neutral
507809,es_0638398,product_es_0682114,reviewer_es_0691067,3,"Los accesorios son muy útiles para alfombras y para alcanzar a los rincones, no obstante, desprender del aspirador las piezas mayores cuesta bastante esfuerzo.",Útil pero algo incómodo,es,kitchen,neutral
89312,de_0441973,product_de_0117792,reviewer_de_0867966,3,"Für den Preis ok- aber verbiegen leicht , aber für das was man damit macht ausreichend . Sind ja nicht im täglichen Einsatz",Sehr biegsam,de,home_improvement,neutral
806275,ja_0390917,product_ja_0828292,reviewer_ja_0514053,1,なんじゃこりゃ。 これに★５付けてるヤツの投稿がサクラに見える。 こんなんじゃ使い物にならない。 ブロアーで飛ばして、掃除機で吸った方がよっぽどマシ。,風量弱すぎ,ja,kitchen,negative
474089,es_0219549,product_es_0897445,reviewer_es_0178703,2,El que me ha llegado solo se parece en el color. No tiene tapón,Sin tapón,es,automotive,negative
183732,de_0664417,product_de_0442510,reviewer_de_0178638,5,"Exzellentes Buch mit einer Fülle von praktisch nutzbaren Informationen. Dr Klingenberg ist ein erfahrener Orthopäde/Sportmediziner und nicht zuletzt Sportler, daher ist dieses Buch sowohl für Sportmediziner, Sportler und deren Betreuer/Trainer von großem Nutzen. Die Beschreibungen sind allesamt gut verständlich, die praktische Anwendbarkeit steht immer im Vordergrund. Ich kann dieses Buch uneingeschränkt empfehlen!",Großer praktischer Nutzen - exzellentes Buch!,de,book,positive
1195929,zh_0251935,product_zh_0867784,reviewer_zh_0742006,5,时间可以改变一切，多年前我曾在无锡图书馆看到这本书，借了回家，从没读完。多年后购买了电子版，读起来畅快淋漓，从钱商字面的解释，到情节的引人入胜，结局的反转。只能说，优秀的作品不会因为时间褪色。,时间的优越性,zh,digital_ebook_purchase,positive
766072,fr_0726994,product_fr_0637843,reviewer_fr_0396478,5,Ça a l'air de bonne qualité… pratique à utiliser.,Génial,fr,automotive,positive
498948,es_0056851,product_es_0220868,reviewer_es_0009046,3,"En si el producto está bien, pero realmente no le veo gran uso. Es lo mismo que una pinza normal. Lo compré porque a mi pareja le gustan cositas de estas",Efectivo?,es,home,neutral
1188501,zh_0289511,product_zh_0491354,reviewer_zh_0993032,5,给女友买的，非常喜欢，开始皮绳要的19cm的有些大，自己剪了一下又粘的，质量确实非常好，支持亚马逊！,产品质量非常好,zh,jewelry,positive
1111067,zh_0007566,product_zh_0626645,reviewer_zh_0312174,3,第一次使用，怎么我用完脸很紧绷么？是不是量用多了？,感觉洗后脸紧绷,zh,beauty,neutral
56293,de_0601228,product_de_0146996,reviewer_de_0894930,2,"Überhaupt nicht so wie die Farbe auf dem Bild. Viel knallige, schon fast orange",Farbe nicht wie auf dem Bild,de,home,negative
609125,fr_0244404,product_fr_0939543,reviewer_fr_0019533,1,Mise en place facile par contre a la première chute protection fissuré et décoller se retrouvant sur le sol. Demande de remboursement si possible,Nul,fr,wireless,negative
623587,fr_0592467,product_fr_0288909,reviewer_fr_0452077,1,On commande un trampoline avec filet sur la photo comme si dessous et au moment de l’envoi on te présente un trampoline tout simple ?? Elle est où l’arnaque. Je peux pas mettre mon petit fils de 2 ans dedans . Suis très en colère donc merci d annulé la commande,Trampoline,fr,sports,negative
174470,de_0746471,product_de_0126745,reviewer_de_0329644,5,Diese iPad Tastatur Hülle passt perfekt. Die Farbe ist wirklich schick und die Tastatur hat wirklich gute Konnektivität. Die Tasten sind sehr bequem und weich. Und das ipad steht perfekt mit dem cover. Tolles Produkt und ich kann es nur empfehlen!,"schlank, effizient und moderne iPad Tastatur Hülle",de,pc,positive
641278,fr_0797851,product_fr_0126481,reviewer_fr_0437212,2,"Sur les trois chemisiers commandés, seul le noir et le bordeaux sont arrivés . Je n’ai jamais reçu le beige!.",Ai reçu 2 chemisiers sur trois?,fr,apparel,negative
413125,es_0778020,product_es_0489259,reviewer_es_0727320,1,"La pulsera es muy bonita, a mi hijo le gusta mucho... pero se cae constantemente. Cualquier día se le pierde. El botón de enganche debería ser un poco más grande.",Botón de enganche demasiado pequeño,es,sports,negative
1075489,zh_0336654,product_zh_0832942,reviewer_zh_0106509,2,买亏了，跟五块钱的地摊货一样。30块，为了运费凑的。第二次亚马逊购物，应该没下次了。,一般般,zh,luggage,negative
589169,es_0309764,product_es_0261011,reviewer_es_0553115,5,"Bueno, y util recomendable.",cortador de verdura,es,home,positive
626782,fr_0134421,product_fr_0231074,reviewer_fr_0174242,1,Plus petit que prévu,Trop petit,fr,baby_product,negative
234436,en_0177628,product_en_0861882,reviewer_en_0173979,1,"Bought two based on the number of positive reviews, first one broke within 3 uses. Just taking internal meat temperature in my home kitchen. LCD screen flashes in and off with ERR message. Doesn’t work at all. Avoid.",Mine broke after 3 uses,en,kitchen,negative
634600,fr_0642078,product_fr_0268600,reviewer_fr_0130236,1,Commande pas reçue et aucune réponse du vendeur toujours en attente,Commande non recue,fr,other,negative
663087,fr_0244999,product_fr_0744882,reviewer_fr_0470644,2,"J'ai acheté ce produit comme cadeau pour quelqu'un qui se plaignait souvent de douleur dans le cou. Lors de ses premières utilisations, la personne s'est plaint que le produit lui faisait pls mal qu'autre chose. Produit renvoyé suite à cette expérience.",Fait plus de mal que de bien,fr,drugstore,negative
957266,ja_0851308,product_ja_0157839,reviewer_ja_0494080,4,現在、両親の介護中ですが、「ああ、こういうのあるある」と共感できる点がいくつかありました。 介護は家庭環境や親の状態により問題点は様々なので、全てをこの本のようには解決はできませんが…。 これから介護をする方やその可能性がある方には、良い入門書になるような気がします。,入門書として良いのでは,ja,book,positive
583981,es_0643467,product_es_0219616,reviewer_es_0558373,5,"Como siempre , contento con el servicio",En este caso la rapidez,es,kitchen,positive
904787,ja_0938543,product_ja_0450047,reviewer_ja_0026641,3,アルマがとても魅力的だった。レイノルズが惚れ込むのもわかる。色々な意味で愛に溢れた女神。 アルマが怖いというレビューをいくつか見て、格下に思っていた存在が実はとても強くて、侮っていたのに自分の方が影響を受けて変わってしまうことを認めるのが怖いということかと思う。 今までのやり方を変えるのは怖いし、バカにしてた相手が自分より強いって認めるのは嫌だもんね。 いかにも変われなそうな中高年レイノルズは、最後はアルマのあの行為を受け入れ、彼女とともにあることを選択する。 大変に魅力的だけれど見るからに頑なで繊細、孤高感たっぷりの天才ドレスメイカーであるレイノルズが、彼とは真逆な若くて素朴でレイノルズ好みの容貌とはいえ誰もが思う美女でもないし洗練されてもなく庶民的、マナーもなっていない、すぐに飽きられてポイ捨てされそうなアルマ、彼女の方が実は強烈な存在感と影響力でレイノルズを侵食していく。アルマは影響力があるだけでなく、彼の作品の価値を彼自身よりも認め守ろうとする女性でもある。 アルマのせいでダメになったボク側の気持ちで考えると、アルマのことをレイノルズの才能を壊した犯罪者めと思うのだろう。 けれど映画の中で、レイノルズは苦悩しながらも自ら作り上げた制約の中から抜け出して、アルマの元に行くわけで。イメージで出てくる二人の子供のように、新しいものを二人で作り出していきたい、行けると思ったのではないかな。 メゾンの雰囲気が重厚で、ダニエル・デイ＝ルイスは気難しく渋くておしゃれ、アルマはいつも無邪気で絵画の美女のような表情なので、いかにもレイノルズ側が主導していくストーリーに見えるけれど、実は年齢を重ねても人は影響を受けてよりよく変わることができる、っていう割とディズニーっぽいエンディングにも見えるし、そうは言ってもどうせ喧嘩別れか死亡、またはメゾンの破産で終了しちゃうよね…という諦念の漂うエンディングにも見える。,アルマが魅力的,ja,digital_video_download,neutral
575395,es_0063457,product_es_0983569,reviewer_es_0306160,5,espectacular. parece otro reloj. recomendable 100x100.,Espectacular,es,wireless,positive
856810,ja_0879435,product_ja_0056900,reviewer_ja_0884035,2,商品についている説明の通りに調べながら使おうとしましたが、結局使い方がわかりませんでした。 とても残念でした。,結局使い方がわかりませんでした。,ja,pc,negative
623138,fr_0266635,product_fr_0425576,reviewer_fr_0206941,1,Trop déçu....le colis n'est toujours pas livré.... Chronopost dit l'avoir mis dans la boite au lettre...mais rien...vraiment dégoûtée! Vais voir pour récupérer mon colis...,Dégoutée... le colis n'est jamais arrivé !,fr,book,negative
1158732,zh_0391467,product_zh_0278436,reviewer_zh_0373288,4,我女儿一岁半，喝了这个奶粉后一天大便四次。以前在平和堂超市买的同样的奶粉(价格247)，一天大便才一次。不知道是否与此奶粉有关？,喝了该奶粉后大便次数增大,zh,baby_product,positive
171198,de_0539637,product_de_0057079,reviewer_de_0149951,5,Ich bin sehr zufrieden mit dem Produkt und die Ausführung ist super. Kein vergleich zu den bestehenden Kabel von Apple. Lieferung schnell und Bestellung ebenso.,Qualität und Preis stimmen,de,pc,positive
5128,de_0880241,product_de_0384884,reviewer_de_0876336,1,"Habe mir dieses Armband für den einmaligen Gebrauch gekauft um meine Apple Watch Series 3 mit einem Anzug zu tragen. Dieses Armband besteht zu 100% aus Kunststoff und nicht aus Leder!! Für den Preis ist die Fertigungsqualität noch ok, die Spaltmaße an der Halterung gehen auch in Ordnung. Fazit: 1 Stern da mit falschen Material geworben wird. Preis-Leistung 3 Sterne, da die Nähte sauber aussehen und die Halterung gut hält. Wer tatsächlich für den täglichen Gebrauch ein qualitativ hochwertiges Lederarmband sucht, kommt auch an einem deutlich höheren Preis nicht vorbei.",Kein Leder!!! - Preis-Leistung noch ok,de,wireless,negative
828283,ja_0890174,product_ja_0318768,reviewer_ja_0233905,1,一日、3〜5分くらいをずれてしまいます。非常に不満坂です。Amazonは返品してくれないので困ります。,不満足,ja,watch,negative
993381,ja_0544063,product_ja_0889413,reviewer_ja_0196518,5,しっかりしていてとても良いです！ フックが大きめなのでマザーズバッグや買い物袋など結構たくさんかけられます。,使える！,ja,baby_product,positive
1174075,zh_0801098,product_zh_0319657,reviewer_zh_0297804,5,作者的微观经济学可以算是经典教材了 宏观也可算奠基之作,经典,zh,book,positive
294857,en_0626419,product_en_0725285,reviewer_en_0300887,3,the bone is nice but our dog wasn't much interested in it.,Three Stars,en,pet_products,neutral
1041487,zh_0836248,product_zh_0737921,reviewer_zh_0106520,2,原产于中国，鞋面好硬啊！ 不适合走路穿 想发照片不知道怎么传上去。,号码大的多，7.5US相当于国产42号了！,zh,shoes,negative
166689,de_0589988,product_de_0515709,reviewer_de_0470721,5,Erstklassige Qualität der Muskatnüsse mit starkem Aroma; vom Preis-Leistungsverhältnis unschlagbar. Würde ich jederzeit wieder kaufen und kann ich uneingeschränkt empfehlen.,1A Qualität,de,grocery,positive
825661,ja_0344107,product_ja_0646855,reviewer_ja_0369233,1,試しに1度だけ室内で点灯しただけなのに壊れました。 気になって分解してみたらバッテリーから液漏れしており、真っ白になってました。保証が切れてから気がついたのでショックです。 お金を返して欲しいです。 火事にだけならなくてよかったです。,バッテリーのハズレに注意,ja,sports,negative
411198,es_0781001,product_es_0821579,reviewer_es_0256718,1,SE MUEVE MUCHO EL GARMIN,MALA,es,sports,negative
1163719,zh_0203592,product_zh_0944572,reviewer_zh_0289778,5,闻着很香，狗狗爱吃，便便的形状很好，还会继续买。,狗狗很爱吃,zh,pet_products,positive
781746,fr_0541330,product_fr_0794239,reviewer_fr_0271976,5,Excellent rapport qualité prix. Ils restent transparent mais bien flashy quand même Ce qui est le plus important.,Rapport qualité prix,fr,pet_products,positive
687431,fr_0248723,product_fr_0108678,reviewer_fr_0933486,3,"C'était un cadeau, il a plu. Mais quand je l'ai déballé j'ai été déçu de la qualité du revêtement je pensais que c'était mieux fini.",Araignée de glace.,fr,toy,neutral
507415,es_0282471,product_es_0828344,reviewer_es_0284535,3,"poca protección (espumas delgadas) tamaño correcto para bajo tipo jazz bass. las cremalleras se ven débiles (la del bolsillo se atasca un poco ya de nuevo) bolsillo simbólico, lo que pongas en el contacta casi directamente con el bajo. correas ajustables y cómodo de llevar en espalda. Si lo requieres para transportar en espalda sin necesidad de mucha protección es válido, pesa poco.",Cumple justito,es,musical_instruments,neutral
211854,en_0227074,product_en_0097486,reviewer_en_0533038,1,They didn’t work out of the box,They didn’t work,en,wireless,negative
426782,es_0231114,product_es_0729725,reviewer_es_0547775,1,Aparte de que no son rotuladores pincel la mitad ni pintan. Un desastre de producto no lo recomiendo para nada,Desastre,es,kitchen,negative
668283,fr_0409545,product_fr_0897785,reviewer_fr_0977726,2,"Boitier très cheap, je fais confiance au avis mais la qualité n'est pas du tout au rdv. Le boîtier est en acier , hyper lourd, le fond est collé de travers et la vitre... Je ne donne pas cher de sa peau. J ai commandé une autre montre au même prix qui est 2 fois mieux. A vous de voir.",Très déçu,fr,watch,negative
697407,fr_0389140,product_fr_0833649,reviewer_fr_0457972,3,bien mais le probléme c'est qu'il faut changer les billes assez vite sinon ça sert à rien. Avis mitigé mais à tester,Moyen,fr,personal_care_appliances,neutral
312377,en_0509879,product_en_0749079,reviewer_en_0118208,3,"The bands I did like, but there isn’t much difference between the strength of them",A lot of bands for the price,en,sports,neutral
1084273,zh_0130871,product_zh_0024121,reviewer_zh_0039660,3,翻译过来的书，虽然介绍的一些方法之类的，但有些脱离国内的就业求职情况，很多在国内不一定行的通～,有点脱离我国实际情况,zh,digital_ebook_purchase,neutral
564056,es_0267859,product_es_0915571,reviewer_es_0346820,5,"Todo perfecto, es la edición PAL alemana pero que en estas consolas cualquier región funciona correctamente El artículo es nuevo a estrenar 100% recomendable El amiibo viene en perfecto estado También es nuevo",M cortecero,es,video_games,positive
1105649,zh_0309700,product_zh_0422939,reviewer_zh_0263214,3,纸质很薄，第174页的评价居然印成了评介，一看就是盗版的,不是很好,zh,book,neutral
919380,ja_0287226,product_ja_0331179,reviewer_ja_0943617,3,でかい。一年間もてば良いかな？と思い考えず購入。結果、250CCのオフロード(サイドパニア付き)でも大きいです。まぁ、小さいより良いけど。裁断のパターンがなんか変なので、すっきりと納まりません。使えるけどね…,でかいですね～,ja,automotive,neutral
1192862,zh_0222568,product_zh_0034662,reviewer_zh_0848666,5,线鞋子偏大，但是如果小了估计鞋背会夹脚，穿着很舒服，就是偶尔会磨脚，估计阴雨天可以穿穿，大热天穿超级不透气，一会脚底就湿了，是我汗脚么？,还可以吧,zh,shoes,positive
938948,ja_0416585,product_ja_0990154,reviewer_ja_0149545,4,意外とペラッペラ。畳に引いてみて赤ちゃん寝かせてみたけど、足バタバタするたびに衝動が感じられる。うちの問題かなぁ。 下にジョイントマットでも引いて使おうと思います。,かわいいんだけどなぁ,ja,baby_product,positive
862991,ja_0798029,product_ja_0184411,reviewer_ja_0423888,2,隣からも普通に見られるし買って損した 後サイズちっさいです全体カバーしたかったら違うの買うといいです、絶対普通の買った方がいい、何も変わらない、逆に使いにくくなっただけ、次からは普通の全体カバーのガラスフィルム買います。,買って損した次は許サンバ,ja,wireless,negative
165787,de_0497176,product_de_0424315,reviewer_de_0199894,5,Es ist sehr gut verarbeitet und schön groß,Schön groß,de,luggage,positive
1054121,zh_0588199,product_zh_0567581,reviewer_zh_0951339,2,刚打开就开胶了，而且有两张纸之间没有裁开。,印刷太次,zh,book,negative
727431,fr_0305588,product_fr_0204667,reviewer_fr_0359925,4,"Belle souris, sensible, rapide et maniable, pour le prix, pas de souci d'utilisation, transport rapide et protégé",Idéal pour joueur confirmé,fr,pc,positive
